1,0.6348789691925049,1.25,5.15625
11,5.644462990760803,tensor(123.5938, device='cuda:0'),tensor(819.8438, device='cuda:0')
21,10.727921485900879,9.0625,49.21875
31,8.869350242614747,12.1875,52.03125
41,11.169948959350586,10.0,50.3125
51,11.587779998779297,8.90625,50.9375
61,10.666670989990234,11.5625,55.0
71,10.866346549987792,12.1875,53.4375
81,10.60333800315857,12.65625,55.78125
91,10.676520824432373,12.5,54.6875
101,10.85711374282837,12.1875,52.1875
111,9.980891990661622,10.3125,53.75
121,8.303664493560792,13.75,57.34375
131,6.954893684387207,11.5625,54.21875
141,5.698343324661255,13.28125,52.96875
151,5.61610894203186,12.03125,56.09375
161,5.852832698822022,13.59375,56.09375
171,6.899919557571411,11.09375,53.4375
181,5.816659021377563,11.875,53.28125
191,5.977936887741089,12.1875,55.0
201,5.536893320083618,11.5625,53.90625
211,5.429185295104981,11.40625,54.84375
221,5.337287855148316,10.3125,55.46875
231,5.250911569595337,11.71875,53.125
241,5.439667224884033,12.34375,55.625
251,5.469015979766846,13.4375,58.125
261,5.35713415145874,13.125,53.75
271,5.482480573654175,13.75,52.5
281,5.557438325881958,12.1875,55.625
291,5.1442993640899655,13.4375,58.75
301,5.156941509246826,11.875,51.5625
311,5.148802185058594,13.90625,52.96875
321,4.748369741439819,12.8125,56.25
331,4.840692377090454,11.09375,56.40625
341,4.805673694610595,15.0,54.375
351,4.891323661804199,13.28125,59.375
361,4.897163248062133,13.28125,57.03125
371,4.898958015441894,15.9375,55.625
381,4.843199062347412,12.03125,54.84375
391,4.610175466537475,14.0625,60.625
401,4.451231145858765,14.21875,59.21875
411,4.435577535629273,12.34375,59.84375
421,4.547519254684448,14.6875,63.125
431,4.628620529174805,13.125,61.40625
441,4.550743484497071,13.125,65.78125
451,4.859448528289795,13.28125,61.09375
461,4.804840087890625,13.75,57.34375
471,4.66769437789917,15.3125,62.8125
481,4.604936695098877,13.28125,60.15625
491,4.556194400787353,13.28125,59.53125
501,4.901284551620483,12.65625,59.6875
511,4.641807174682617,14.21875,63.59375
521,4.631556129455566,14.375,59.0625
531,4.860863542556762,13.90625,55.15625
541,4.597511434555054,13.75,58.75
551,4.487887668609619,12.65625,58.28125
561,4.554372072219849,13.75,55.0
571,4.526608800888061,12.96875,57.96875
581,4.4521890640258786,13.4375,57.5
591,4.427446889877319,13.4375,59.84375
601,4.435359168052673,14.84375,59.0625
611,4.558874654769897,14.53125,59.6875
621,4.707954072952271,9.84375,57.5
631,4.567657375335694,14.375,61.09375
641,4.370281410217285,15.78125,62.34375
651,4.472094225883484,13.28125,59.84375
661,4.533045101165771,12.65625,57.5
671,4.688524675369263,11.71875,56.25
681,4.370070505142212,14.21875,62.1875
691,4.55118956565857,14.0625,59.84375
701,4.284880352020264,15.9375,60.625
711,4.43249659538269,13.125,54.21875
721,4.490548181533813,13.125,57.96875
731,4.2943892002105715,16.875,59.375
741,4.449220514297485,14.84375,61.25
751,4.597014093399048,15.15625,57.65625
761,4.4346905708312985,17.1875,61.71875
771,4.601288986206055,15.3125,58.75
781,4.621716403961182,12.8125,50.15625
791,4.353656840324402,13.90625,58.90625
801,4.404728293418884,14.21875,59.21875
811,4.4346688747406,11.25,58.75
821,4.351544284820557,15.46875,57.96875
831,4.287848162651062,15.46875,64.53125
841,4.264550256729126,11.71875,58.90625
851,4.085371088981629,14.6875,62.34375
861,4.119116687774659,15.625,64.375
871,4.225067663192749,12.03125,60.9375
881,4.321201467514038,12.96875,58.4375
891,4.087337684631348,15.9375,60.625
901,3.9700960397720335,12.34375,63.59375
911,4.214508891105652,13.75,62.5
921,3.9726076126098633,15.15625,61.25
931,3.87326819896698,15.78125,65.0
941,3.92364981174469,14.53125,65.9375
951,3.964105319976807,15.78125,67.65625
961,4.1050705909729,14.0625,61.09375
971,3.9327378034591676,13.90625,63.59375
981,3.991898846626282,15.625,60.78125
991,4.046227216720581,14.0625,58.28125
1001,3.917826271057129,12.34375,62.1875
1011,3.918355202674866,14.6875,63.28125
1021,3.8269424200057984,16.875,66.09375
1031,3.8553784608840944,15.625,62.5
1041,3.921029543876648,14.0625,60.15625
1051,4.018175721168518,12.96875,62.96875
1061,3.898626112937927,15.15625,61.875
1071,4.012576174736023,15.3125,64.6875
1081,3.927873229980469,14.0625,59.6875
1091,3.777571940422058,14.21875,64.21875
1101,3.666341996192932,13.90625,63.59375
1111,3.788917565345764,15.9375,65.15625
1121,3.9019683599472046,15.78125,62.8125
1131,3.9986584186553955,13.75,60.15625
1141,3.9257493734359743,14.6875,58.125
1151,3.8048858404159547,15.0,62.03125
1161,3.8714262723922728,11.09375,60.3125
1171,3.6863860368728636,17.03125,66.5625
1181,3.669898271560669,16.09375,63.90625
1191,3.734972095489502,13.4375,68.28125
1201,3.633475661277771,16.09375,62.1875
1211,3.7188589811325072,17.1875,65.78125
1221,3.851715660095215,17.1875,62.96875
1231,3.7050716638565064,14.84375,65.46875
1241,3.634891653060913,16.09375,66.25
1251,3.736777830123901,15.625,64.53125
1261,3.677772569656372,15.625,66.09375
1271,3.599305272102356,17.03125,65.15625
1281,3.585472559928894,17.03125,66.875
1291,3.5866374254226683,16.71875,67.5
1301,3.5471993684768677,14.84375,66.875
1311,3.5442740678787232,16.875,67.03125
1321,3.6039875030517576,16.25,68.75
1331,3.5095705509185793,14.53125,68.90625
1341,3.489314651489258,15.9375,67.65625
1351,3.610307312011719,17.1875,64.21875
1361,3.5427990198135375,15.78125,64.53125
1371,3.5901735544204714,12.34375,62.96875
1381,3.5364978313446045,17.1875,65.0
1391,3.7051831245422364,16.5625,60.46875
1401,3.4919729948043825,17.34375,66.71875
1411,3.4985011339187624,14.21875,66.40625
1421,3.496217441558838,14.84375,65.0
1431,3.5197064161300657,13.90625,67.65625
1441,3.6443403005599975,13.90625,67.1875
1451,3.4711700916290282,14.84375,69.84375
1461,3.4267250537872314,15.0,68.59375
1471,3.524341893196106,11.875,65.9375
1481,3.4058385372161863,15.15625,66.09375
1491,3.520526671409607,17.34375,65.625
1501,3.4608212232589723,15.78125,67.65625
1511,3.3966544389724733,16.71875,66.5625
1521,3.3953318119049074,17.34375,67.03125
1531,3.389013481140137,15.0,68.90625
1541,3.419742798805237,14.21875,65.46875
1551,3.4199923038482667,14.0625,67.34375
1561,3.4812259912490844,12.96875,63.90625
1571,3.303655242919922,16.71875,67.8125
1581,3.3727354526519777,13.90625,68.59375
1591,3.4626806497573854,11.875,62.65625
1601,3.3866880893707276,15.15625,63.4375
1611,3.3984755754470823,15.3125,65.9375
1621,3.370104718208313,16.71875,64.0625
1631,3.381207084655762,12.65625,63.75
1641,3.3126846075057985,15.9375,67.34375
